display_name,model_id,transport,task,case_index,score,status
Kimi K2.5,moonshotai/kimi-k2.5,openrouter,virtual_screening,4,0.0,scored
Kimi K2.5,moonshotai/kimi-k2.5,openrouter,virtual_screening,5,0.0,scored
Kimi K2.5,moonshotai/kimi-k2.5,openrouter,virtual_screening,6,0.0,scored
Kimi K2.5,moonshotai/kimi-k2.5,openrouter,virtual_screening,7,0.0,scored
Kimi K2.5,moonshotai/kimi-k2.5,openrouter,virtual_screening,8,0.0,scored
Kimi K2.5,moonshotai/kimi-k2.5,openrouter,virtual_screening,9,0.0,scored
Kimi K2.5,moonshotai/kimi-k2.5,openrouter,virtual_screening,10,0.0,scored
Kimi K2.5,moonshotai/kimi-k2.5,openrouter,virtual_screening,11,0.0,scored
Kimi K2.5,moonshotai/kimi-k2.5,openrouter,virtual_screening,12,0.0,scored
Kimi K2.5,moonshotai/kimi-k2.5,openrouter,virtual_screening,13,,scored
Kimi K2.5,moonshotai/kimi-k2.5,openrouter,virtual_screening,14,0.0,scored
Kimi K2.5,moonshotai/kimi-k2.5,openrouter,virtual_screening,15,0.0,scored
Kimi K2.5,moonshotai/kimi-k2.5,openrouter,virtual_screening,16,0.0,scored
Kimi K2.5,moonshotai/kimi-k2.5,openrouter,virtual_screening,17,0.0,scored
Kimi K2.5,moonshotai/kimi-k2.5,openrouter,virtual_screening,18,0.0,scored
Kimi K2.5,moonshotai/kimi-k2.5,openrouter,virtual_screening,19,0.0,scored
Kimi K2.5,moonshotai/kimi-k2.5,openrouter,virtual_screening,20,1.0,scored
Kimi K2.5,moonshotai/kimi-k2.5,openrouter,binding_mechanism,1,0.2,scored
Kimi K2.5,moonshotai/kimi-k2.5,openrouter,binding_mechanism,2,0.0,scored
Kimi K2.5,moonshotai/kimi-k2.5,openrouter,binding_mechanism,3,0.4,scored
Kimi K2.5,moonshotai/kimi-k2.5,openrouter,binding_mechanism,4,0.0,scored
Kimi K2.5,moonshotai/kimi-k2.5,openrouter,binding_mechanism,5,0.4,scored
Kimi K2.5,moonshotai/kimi-k2.5,openrouter,binding_mechanism,6,0.0,scored
Kimi K2.5,moonshotai/kimi-k2.5,openrouter,binding_mechanism,7,0.0,scored
Kimi K2.5,moonshotai/kimi-k2.5,openrouter,binding_mechanism,8,0.4,scored
Kimi K2.5,moonshotai/kimi-k2.5,openrouter,binding_mechanism,9,0.0,scored
Kimi K2.5,moonshotai/kimi-k2.5,openrouter,binding_mechanism,10,0.4,scored
Kimi K2.5,moonshotai/kimi-k2.5,openrouter,binding_mechanism,11,0.8,scored
Kimi K2.5,moonshotai/kimi-k2.5,openrouter,binding_mechanism,12,0.2,scored
Kimi K2.5,moonshotai/kimi-k2.5,openrouter,binding_mechanism,13,0.4,scored
Kimi K2.5,moonshotai/kimi-k2.5,openrouter,binding_mechanism,14,0.4,scored
Kimi K2.5,moonshotai/kimi-k2.5,openrouter,binding_mechanism,15,0.6,scored
Kimi K2.5,moonshotai/kimi-k2.5,openrouter,binding_mechanism,16,0.0,scored
Kimi K2.5,moonshotai/kimi-k2.5,openrouter,binding_mechanism,17,0.2,scored
Kimi K2.5,moonshotai/kimi-k2.5,openrouter,binding_mechanism,18,0.0,scored
Kimi K2.5,moonshotai/kimi-k2.5,openrouter,binding_mechanism,19,0.2,scored
Kimi K2.5,moonshotai/kimi-k2.5,openrouter,binding_mechanism,20,0.2,scored
Kimi K2.5,moonshotai/kimi-k2.5,openrouter,molecular_design,1,0.9453845010530544,scored
Kimi K2.5,moonshotai/kimi-k2.5,openrouter,molecular_design,2,0.9617344450743105,scored
Kimi K2.5,moonshotai/kimi-k2.5,openrouter,molecular_design,3,0.9548398852001356,scored
Kimi K2.5,moonshotai/kimi-k2.5,openrouter,molecular_design,4,0.9558644971663679,scored
Kimi K2.5,moonshotai/kimi-k2.5,openrouter,molecular_design,5,0.9548398852001356,scored
Kimi K2.5,moonshotai/kimi-k2.5,openrouter,molecular_design,6,0.9347781155785126,scored
Kimi K2.5,moonshotai/kimi-k2.5,openrouter,molecular_design,7,0.9347781155785126,scored
Kimi K2.5,moonshotai/kimi-k2.5,openrouter,molecular_design,8,0.9347781155785126,scored
Kimi K2.5,moonshotai/kimi-k2.5,openrouter,molecular_design,9,0.9347781155785126,scored
Kimi K2.5,moonshotai/kimi-k2.5,openrouter,molecular_design,10,0.9347781155785126,scored
Kimi K2.5,moonshotai/kimi-k2.5,openrouter,molecular_design,11,0.9503870216568362,scored
Kimi K2.5,moonshotai/kimi-k2.5,openrouter,molecular_design,12,0.9562092293609835,scored
Kimi K2.5,moonshotai/kimi-k2.5,openrouter,molecular_design,13,0.9495535300569313,scored
Kimi K2.5,moonshotai/kimi-k2.5,openrouter,molecular_design,14,0.9562092293609835,scored
Kimi K2.5,moonshotai/kimi-k2.5,openrouter,molecular_design,15,0.9495535300569313,scored
Kimi K2.5,moonshotai/kimi-k2.5,openrouter,molecular_design,16,0.9476488001464044,scored
Kimi K2.5,moonshotai/kimi-k2.5,openrouter,molecular_design,17,0.9349722884597449,scored
Kimi K2.5,moonshotai/kimi-k2.5,openrouter,molecular_design,18,0.9415284742926503,scored
Kimi K2.5,moonshotai/kimi-k2.5,openrouter,molecular_design,19,0.9415284742926503,scored
Kimi K2.5,moonshotai/kimi-k2.5,openrouter,molecular_design,20,0.9415284742926503,scored
Kimi K2.5,moonshotai/kimi-k2.5,openrouter,retrosynthesis_planning,1,0.0,scored
Kimi K2.5,moonshotai/kimi-k2.5,openrouter,retrosynthesis_planning,2,0.0,scored
Kimi K2.5,moonshotai/kimi-k2.5,openrouter,retrosynthesis_planning,3,0.0,scored
Kimi K2.5,moonshotai/kimi-k2.5,openrouter,retrosynthesis_planning,4,0.0,scored
Kimi K2.5,moonshotai/kimi-k2.5,openrouter,retrosynthesis_planning,5,0.25,scored
Kimi K2.5,moonshotai/kimi-k2.5,openrouter,retrosynthesis_planning,6,0.0,scored
Kimi K2.5,moonshotai/kimi-k2.5,openrouter,retrosynthesis_planning,7,0.0,scored
Kimi K2.5,moonshotai/kimi-k2.5,openrouter,retrosynthesis_planning,8,0.0,scored
Kimi K2.5,moonshotai/kimi-k2.5,openrouter,retrosynthesis_planning,9,0.5,scored
Kimi K2.5,moonshotai/kimi-k2.5,openrouter,retrosynthesis_planning,10,0.0,scored
Kimi K2.5,moonshotai/kimi-k2.5,openrouter,retrosynthesis_planning,11,0.5,scored
Kimi K2.5,moonshotai/kimi-k2.5,openrouter,retrosynthesis_planning,12,0.0,scored
Kimi K2.5,moonshotai/kimi-k2.5,openrouter,retrosynthesis_planning,13,0.0,scored
Kimi K2.5,moonshotai/kimi-k2.5,openrouter,retrosynthesis_planning,14,0.5,scored
Kimi K2.5,moonshotai/kimi-k2.5,openrouter,retrosynthesis_planning,15,0.0,scored
Kimi K2.5,moonshotai/kimi-k2.5,openrouter,retrosynthesis_planning,16,0.0,scored
Kimi K2.5,moonshotai/kimi-k2.5,openrouter,retrosynthesis_planning,17,0.0,scored
Kimi K2.5,moonshotai/kimi-k2.5,openrouter,retrosynthesis_planning,18,0.0,scored
Kimi K2.5,moonshotai/kimi-k2.5,openrouter,retrosynthesis_planning,19,0.0,scored
Kimi K2.5,moonshotai/kimi-k2.5,openrouter,retrosynthesis_planning,20,0.0,scored
Qwen3.7 Plus,qwen/qwen3.7-plus,openrouter,foundational_biomedical_knowledge,1,0.0,scored
Qwen3.7 Plus,qwen/qwen3.7-plus,openrouter,foundational_biomedical_knowledge,2,0.0,scored
Qwen3.7 Plus,qwen/qwen3.7-plus,openrouter,foundational_biomedical_knowledge,3,0.0,scored
Qwen3.7 Plus,qwen/qwen3.7-plus,openrouter,foundational_biomedical_knowledge,4,0.0,scored
Qwen3.7 Plus,qwen/qwen3.7-plus,openrouter,foundational_biomedical_knowledge,5,0.0,scored
Qwen3.7 Plus,qwen/qwen3.7-plus,openrouter,foundational_biomedical_knowledge,6,0.0,scored
Qwen3.7 Plus,qwen/qwen3.7-plus,openrouter,foundational_biomedical_knowledge,7,0.0,scored
Qwen3.7 Plus,qwen/qwen3.7-plus,openrouter,foundational_biomedical_knowledge,8,0.0,scored
Qwen3.7 Plus,qwen/qwen3.7-plus,openrouter,foundational_biomedical_knowledge,9,0.0,scored
Qwen3.7 Plus,qwen/qwen3.7-plus,openrouter,foundational_biomedical_knowledge,10,0.0,scored
Qwen3.7 Plus,qwen/qwen3.7-plus,openrouter,foundational_biomedical_knowledge,11,1.0,scored
Qwen3.7 Plus,qwen/qwen3.7-plus,openrouter,foundational_biomedical_knowledge,12,0.0,scored
Qwen3.7 Plus,qwen/qwen3.7-plus,openrouter,foundational_biomedical_knowledge,13,0.0,scored
Qwen3.7 Plus,qwen/qwen3.7-plus,openrouter,foundational_biomedical_knowledge,14,0.0,scored
Qwen3.7 Plus,qwen/qwen3.7-plus,openrouter,foundational_biomedical_knowledge,15,0.0,scored
Qwen3.7 Plus,qwen/qwen3.7-plus,openrouter,foundational_biomedical_knowledge,16,0.0,scored
Qwen3.7 Plus,qwen/qwen3.7-plus,openrouter,foundational_biomedical_knowledge,17,0.0,scored
Qwen3.7 Plus,qwen/qwen3.7-plus,openrouter,foundational_biomedical_knowledge,18,0.0,scored
Qwen3.7 Plus,qwen/qwen3.7-plus,openrouter,foundational_biomedical_knowledge,19,0.0,scored
Qwen3.7 Plus,qwen/qwen3.7-plus,openrouter,foundational_biomedical_knowledge,20,0.0,scored
Qwen3.7 Plus,qwen/qwen3.7-plus,openrouter,retrieve_known_drugs,1,0.0,scored
Qwen3.7 Plus,qwen/qwen3.7-plus,openrouter,retrieve_known_drugs,2,0.0,scored
Qwen3.7 Plus,qwen/qwen3.7-plus,openrouter,retrieve_known_drugs,3,0.0,scored
Qwen3.7 Plus,qwen/qwen3.7-plus,openrouter,retrieve_known_drugs,4,0.0,scored
Qwen3.7 Plus,qwen/qwen3.7-plus,openrouter,retrieve_known_drugs,5,0.0,scored
Qwen3.7 Plus,qwen/qwen3.7-plus,openrouter,retrieve_known_drugs,6,0.0,scored
Qwen3.7 Plus,qwen/qwen3.7-plus,openrouter,retrieve_known_drugs,7,0.0,scored
Qwen3.7 Plus,qwen/qwen3.7-plus,openrouter,retrieve_known_drugs,8,0.0,scored
Qwen3.7 Plus,qwen/qwen3.7-plus,openrouter,retrieve_known_drugs,9,0.0,scored
Qwen3.7 Plus,qwen/qwen3.7-plus,openrouter,retrieve_known_drugs,10,0.0,scored
Qwen3.7 Plus,qwen/qwen3.7-plus,openrouter,retrieve_known_drugs,11,0.0,scored
Qwen3.7 Plus,qwen/qwen3.7-plus,openrouter,retrieve_known_drugs,12,0.0,scored
Qwen3.7 Plus,qwen/qwen3.7-plus,openrouter,retrieve_known_drugs,13,0.0,scored
Qwen3.7 Plus,qwen/qwen3.7-plus,openrouter,retrieve_known_drugs,14,0.0,scored
Qwen3.7 Plus,qwen/qwen3.7-plus,openrouter,retrieve_known_drugs,15,0.0,scored
Qwen3.7 Plus,qwen/qwen3.7-plus,openrouter,retrieve_known_drugs,16,0.0,scored
Qwen3.7 Plus,qwen/qwen3.7-plus,openrouter,retrieve_known_drugs,17,0.0,scored
Qwen3.7 Plus,qwen/qwen3.7-plus,openrouter,retrieve_known_drugs,18,0.0,scored
Qwen3.7 Plus,qwen/qwen3.7-plus,openrouter,retrieve_known_drugs,19,0.0,scored
Qwen3.7 Plus,qwen/qwen3.7-plus,openrouter,retrieve_known_drugs,20,0.0,scored
Qwen3.7 Plus,qwen/qwen3.7-plus,openrouter,retrieve_known_targets,1,0.3333333333333333,scored
Qwen3.7 Plus,qwen/qwen3.7-plus,openrouter,retrieve_known_targets,2,0.0,scored
Qwen3.7 Plus,qwen/qwen3.7-plus,openrouter,retrieve_known_targets,3,0.3333333333333333,scored
Qwen3.7 Plus,qwen/qwen3.7-plus,openrouter,retrieve_known_targets,4,0.6666666666666666,scored
Qwen3.7 Plus,qwen/qwen3.7-plus,openrouter,retrieve_known_targets,5,0.3333333333333333,scored
Qwen3.7 Plus,qwen/qwen3.7-plus,openrouter,retrieve_known_targets,6,0.3333333333333333,scored
Qwen3.7 Plus,qwen/qwen3.7-plus,openrouter,retrieve_known_targets,7,0.0,scored
Qwen3.7 Plus,qwen/qwen3.7-plus,openrouter,retrieve_known_targets,8,0.0,scored
Qwen3.7 Plus,qwen/qwen3.7-plus,openrouter,retrieve_known_targets,9,0.6666666666666666,scored
Qwen3.7 Plus,qwen/qwen3.7-plus,openrouter,retrieve_known_targets,10,0.0,scored
Qwen3.7 Plus,qwen/qwen3.7-plus,openrouter,retrieve_known_targets,11,0.0,scored
Qwen3.7 Plus,qwen/qwen3.7-plus,openrouter,retrieve_known_targets,12,0.0,scored
Qwen3.7 Plus,qwen/qwen3.7-plus,openrouter,retrieve_known_targets,13,0.3333333333333333,scored
Qwen3.7 Plus,qwen/qwen3.7-plus,openrouter,retrieve_known_targets,14,0.6666666666666666,scored
Qwen3.7 Plus,qwen/qwen3.7-plus,openrouter,retrieve_known_targets,15,0.3333333333333333,scored
Qwen3.7 Plus,qwen/qwen3.7-plus,openrouter,retrieve_known_targets,16,0.3333333333333333,scored
Qwen3.7 Plus,qwen/qwen3.7-plus,openrouter,retrieve_known_targets,17,0.3333333333333333,scored
Qwen3.7 Plus,qwen/qwen3.7-plus,openrouter,retrieve_known_targets,18,0.3333333333333333,scored
Qwen3.7 Plus,qwen/qwen3.7-plus,openrouter,retrieve_known_targets,19,0.0,scored
Qwen3.7 Plus,qwen/qwen3.7-plus,openrouter,retrieve_known_targets,20,0.0,scored
Qwen3.7 Plus,qwen/qwen3.7-plus,openrouter,molecular_property_prediction,1,0.5323558018304937,scored
Qwen3.7 Plus,qwen/qwen3.7-plus,openrouter,molecular_property_prediction,2,0.7774628048243684,scored
Qwen3.7 Plus,qwen/qwen3.7-plus,openrouter,molecular_property_prediction,3,0.9365945643446313,scored
Qwen3.7 Plus,qwen/qwen3.7-plus,openrouter,molecular_property_prediction,4,0.5213900202644408,scored
Qwen3.7 Plus,qwen/qwen3.7-plus,openrouter,molecular_property_prediction,5,0.7456098820008686,scored
Qwen3.7 Plus,qwen/qwen3.7-plus,openrouter,molecular_property_prediction,6,0.9225491598608772,scored
Qwen3.7 Plus,qwen/qwen3.7-plus,openrouter,molecular_property_prediction,7,0.696229933175746,scored
Qwen3.7 Plus,qwen/qwen3.7-plus,openrouter,molecular_property_prediction,8,0.9199183059228206,scored
Qwen3.7 Plus,qwen/qwen3.7-plus,openrouter,molecular_property_prediction,9,0.9550397542699492,scored
Qwen3.7 Plus,qwen/qwen3.7-plus,openrouter,molecular_property_prediction,10,0.7487909968505391,scored
Qwen3.7 Plus,qwen/qwen3.7-plus,openrouter,molecular_property_prediction,11,0.7136254424460159,scored
Qwen3.7 Plus,qwen/qwen3.7-plus,openrouter,molecular_property_prediction,12,0.679255550220637,scored
Qwen3.7 Plus,qwen/qwen3.7-plus,openrouter,molecular_property_prediction,13,0.3666227492314449,scored
Qwen3.7 Plus,qwen/qwen3.7-plus,openrouter,molecular_property_prediction,14,0.703780009320365,scored
Qwen3.7 Plus,qwen/qwen3.7-plus,openrouter,molecular_property_prediction,15,0.6752493516330557,scored
Qwen3.7 Plus,qwen/qwen3.7-plus,openrouter,molecular_property_prediction,16,0.6831350009964834,scored
Qwen3.7 Plus,qwen/qwen3.7-plus,openrouter,molecular_property_prediction,17,0.5382889713957015,scored
Qwen3.7 Plus,qwen/qwen3.7-plus,openrouter,molecular_property_prediction,18,0.4553608883405305,scored
Qwen3.7 Plus,qwen/qwen3.7-plus,openrouter,molecular_property_prediction,19,0.4760200430284781,scored
Qwen3.7 Plus,qwen/qwen3.7-plus,openrouter,molecular_property_prediction,20,0.7478592723504576,scored
Qwen3.7 Plus,qwen/qwen3.7-plus,openrouter,virtual_screening,1,0.0,scored
Qwen3.7 Plus,qwen/qwen3.7-plus,openrouter,virtual_screening,2,0.0,scored
Qwen3.7 Plus,qwen/qwen3.7-plus,openrouter,virtual_screening,3,0.0,scored
Qwen3.7 Plus,qwen/qwen3.7-plus,openrouter,virtual_screening,4,0.0,scored
Qwen3.7 Plus,qwen/qwen3.7-plus,openrouter,virtual_screening,5,0.0,scored
Qwen3.7 Plus,qwen/qwen3.7-plus,openrouter,virtual_screening,6,0.0,scored
Qwen3.7 Plus,qwen/qwen3.7-plus,openrouter,virtual_screening,7,1.0,scored
Qwen3.7 Plus,qwen/qwen3.7-plus,openrouter,virtual_screening,8,0.0,scored
Qwen3.7 Plus,qwen/qwen3.7-plus,openrouter,virtual_screening,9,0.0,scored
Qwen3.7 Plus,qwen/qwen3.7-plus,openrouter,virtual_screening,10,0.0,scored
Qwen3.7 Plus,qwen/qwen3.7-plus,openrouter,virtual_screening,11,0.0,scored
Qwen3.7 Plus,qwen/qwen3.7-plus,openrouter,virtual_screening,12,0.0,scored
Qwen3.7 Plus,qwen/qwen3.7-plus,openrouter,virtual_screening,13,,scored
Qwen3.7 Plus,qwen/qwen3.7-plus,openrouter,virtual_screening,14,0.0,scored
Qwen3.7 Plus,qwen/qwen3.7-plus,openrouter,virtual_screening,15,0.0,scored
Qwen3.7 Plus,qwen/qwen3.7-plus,openrouter,virtual_screening,16,0.0,scored
Qwen3.7 Plus,qwen/qwen3.7-plus,openrouter,virtual_screening,17,0.0,scored
Qwen3.7 Plus,qwen/qwen3.7-plus,openrouter,virtual_screening,18,0.0,scored
Qwen3.7 Plus,qwen/qwen3.7-plus,openrouter,virtual_screening,19,0.0,scored
Qwen3.7 Plus,qwen/qwen3.7-plus,openrouter,virtual_screening,20,1.0,scored
Qwen3.7 Plus,qwen/qwen3.7-plus,openrouter,binding_mechanism,1,0.4,scored
Qwen3.7 Plus,qwen/qwen3.7-plus,openrouter,binding_mechanism,2,0.4,scored
Qwen3.7 Plus,qwen/qwen3.7-plus,openrouter,binding_mechanism,3,0.6,scored
Qwen3.7 Plus,qwen/qwen3.7-plus,openrouter,binding_mechanism,4,0.0,scored
Qwen3.7 Plus,qwen/qwen3.7-plus,openrouter,binding_mechanism,5,0.8,scored
Qwen3.7 Plus,qwen/qwen3.7-plus,openrouter,binding_mechanism,6,0.0,scored
Qwen3.7 Plus,qwen/qwen3.7-plus,openrouter,binding_mechanism,7,0.6,scored
Qwen3.7 Plus,qwen/qwen3.7-plus,openrouter,binding_mechanism,8,0.4,scored
Qwen3.7 Plus,qwen/qwen3.7-plus,openrouter,binding_mechanism,9,0.2,scored
Qwen3.7 Plus,qwen/qwen3.7-plus,openrouter,binding_mechanism,10,0.0,scored
Qwen3.7 Plus,qwen/qwen3.7-plus,openrouter,binding_mechanism,11,0.4,scored
Qwen3.7 Plus,qwen/qwen3.7-plus,openrouter,binding_mechanism,12,0.2,scored
Qwen3.7 Plus,qwen/qwen3.7-plus,openrouter,binding_mechanism,13,0.4,scored
Qwen3.7 Plus,qwen/qwen3.7-plus,openrouter,binding_mechanism,14,0.6,scored
Qwen3.7 Plus,qwen/qwen3.7-plus,openrouter,binding_mechanism,15,0.2,scored
Qwen3.7 Plus,qwen/qwen3.7-plus,openrouter,binding_mechanism,16,0.2,scored
Qwen3.7 Plus,qwen/qwen3.7-plus,openrouter,binding_mechanism,17,0.2,scored
Qwen3.7 Plus,qwen/qwen3.7-plus,openrouter,binding_mechanism,18,0.2,scored
Qwen3.7 Plus,qwen/qwen3.7-plus,openrouter,binding_mechanism,19,0.2,scored
Qwen3.7 Plus,qwen/qwen3.7-plus,openrouter,binding_mechanism,20,0.0,scored
Qwen3.7 Plus,qwen/qwen3.7-plus,openrouter,molecular_design,1,0.9511472993305805,scored
Qwen3.7 Plus,qwen/qwen3.7-plus,openrouter,molecular_design,2,0.9485632443474793,scored
Qwen3.7 Plus,qwen/qwen3.7-plus,openrouter,molecular_design,3,0.9511472993305805,scored
Qwen3.7 Plus,qwen/qwen3.7-plus,openrouter,molecular_design,4,0.9485632443474793,scored
Qwen3.7 Plus,qwen/qwen3.7-plus,openrouter,molecular_design,5,0.9511472993305805,scored
Qwen3.7 Plus,qwen/qwen3.7-plus,openrouter,molecular_design,6,0.9485632443474793,scored
Qwen3.7 Plus,qwen/qwen3.7-plus,openrouter,molecular_design,7,0.9511472993305805,scored
Qwen3.7 Plus,qwen/qwen3.7-plus,openrouter,molecular_design,8,0.9485632443474793,scored
Qwen3.7 Plus,qwen/qwen3.7-plus,openrouter,molecular_design,9,0.9511472993305805,scored
Qwen3.7 Plus,qwen/qwen3.7-plus,openrouter,molecular_design,10,0.9485632443474793,scored
Qwen3.7 Plus,qwen/qwen3.7-plus,openrouter,molecular_design,11,0.9511472993305805,scored
Qwen3.7 Plus,qwen/qwen3.7-plus,openrouter,molecular_design,12,0.9485632443474793,scored
Qwen3.7 Plus,qwen/qwen3.7-plus,openrouter,molecular_design,13,0.9511472993305805,scored
Qwen3.7 Plus,qwen/qwen3.7-plus,openrouter,molecular_design,14,0.9485632443474793,scored
Qwen3.7 Plus,qwen/qwen3.7-plus,openrouter,molecular_design,15,0.9511472993305805,scored
Qwen3.7 Plus,qwen/qwen3.7-plus,openrouter,molecular_design,16,0.9485632443474793,scored
Qwen3.7 Plus,qwen/qwen3.7-plus,openrouter,molecular_design,17,0.9511472993305805,scored
Qwen3.7 Plus,qwen/qwen3.7-plus,openrouter,molecular_design,18,0.9485632443474793,scored
Qwen3.7 Plus,qwen/qwen3.7-plus,openrouter,molecular_design,19,0.9511472993305805,scored
Qwen3.7 Plus,qwen/qwen3.7-plus,openrouter,molecular_design,20,0.9485632443474793,scored
Qwen3.7 Plus,qwen/qwen3.7-plus,openrouter,retrosynthesis_planning,1,0.0,scored
Qwen3.7 Plus,qwen/qwen3.7-plus,openrouter,retrosynthesis_planning,2,0.5,scored
Qwen3.7 Plus,qwen/qwen3.7-plus,openrouter,retrosynthesis_planning,3,0.5,scored
Qwen3.7 Plus,qwen/qwen3.7-plus,openrouter,retrosynthesis_planning,4,0.5,scored
Qwen3.7 Plus,qwen/qwen3.7-plus,openrouter,retrosynthesis_planning,5,0.5,scored
Qwen3.7 Plus,qwen/qwen3.7-plus,openrouter,retrosynthesis_planning,6,0.5,scored
Qwen3.7 Plus,qwen/qwen3.7-plus,openrouter,retrosynthesis_planning,7,0.5,scored
Qwen3.7 Plus,qwen/qwen3.7-plus,openrouter,retrosynthesis_planning,8,0.5,scored
Qwen3.7 Plus,qwen/qwen3.7-plus,openrouter,retrosynthesis_planning,9,0.5,scored
Qwen3.7 Plus,qwen/qwen3.7-plus,openrouter,retrosynthesis_planning,10,0.0,scored
Qwen3.7 Plus,qwen/qwen3.7-plus,openrouter,retrosynthesis_planning,11,0.5,scored
Qwen3.7 Plus,qwen/qwen3.7-plus,openrouter,retrosynthesis_planning,12,0.0,scored
Qwen3.7 Plus,qwen/qwen3.7-plus,openrouter,retrosynthesis_planning,13,0.0,scored
Qwen3.7 Plus,qwen/qwen3.7-plus,openrouter,retrosynthesis_planning,14,0.5,scored
Qwen3.7 Plus,qwen/qwen3.7-plus,openrouter,retrosynthesis_planning,15,0.0,scored
Qwen3.7 Plus,qwen/qwen3.7-plus,openrouter,retrosynthesis_planning,16,0.0,scored
Qwen3.7 Plus,qwen/qwen3.7-plus,openrouter,retrosynthesis_planning,17,0.0,scored
Qwen3.7 Plus,qwen/qwen3.7-plus,openrouter,retrosynthesis_planning,18,0.0,scored
Qwen3.7 Plus,qwen/qwen3.7-plus,openrouter,retrosynthesis_planning,19,0.0,scored
Qwen3.7 Plus,qwen/qwen3.7-plus,openrouter,retrosynthesis_planning,20,0.0,scored
GLM 5.2,z-ai/glm-5.2,openrouter,foundational_biomedical_knowledge,1,0.0,scored
GLM 5.2,z-ai/glm-5.2,openrouter,foundational_biomedical_knowledge,2,0.0,scored
GLM 5.2,z-ai/glm-5.2,openrouter,foundational_biomedical_knowledge,3,0.0,scored
GLM 5.2,z-ai/glm-5.2,openrouter,foundational_biomedical_knowledge,4,0.0,scored
GLM 5.2,z-ai/glm-5.2,openrouter,foundational_biomedical_knowledge,5,0.0,scored
GLM 5.2,z-ai/glm-5.2,openrouter,foundational_biomedical_knowledge,6,0.0,scored
GLM 5.2,z-ai/glm-5.2,openrouter,foundational_biomedical_knowledge,7,0.0,scored
GLM 5.2,z-ai/glm-5.2,openrouter,foundational_biomedical_knowledge,8,0.0,scored
GLM 5.2,z-ai/glm-5.2,openrouter,foundational_biomedical_knowledge,9,0.0,scored
GLM 5.2,z-ai/glm-5.2,openrouter,foundational_biomedical_knowledge,10,1.0,scored
GLM 5.2,z-ai/glm-5.2,openrouter,foundational_biomedical_knowledge,11,1.0,scored
GLM 5.2,z-ai/glm-5.2,openrouter,foundational_biomedical_knowledge,12,0.0,scored
GLM 5.2,z-ai/glm-5.2,openrouter,foundational_biomedical_knowledge,13,0.0,scored
GLM 5.2,z-ai/glm-5.2,openrouter,foundational_biomedical_knowledge,14,0.0,scored
GLM 5.2,z-ai/glm-5.2,openrouter,foundational_biomedical_knowledge,15,0.0,scored
GLM 5.2,z-ai/glm-5.2,openrouter,foundational_biomedical_knowledge,16,0.0,scored
GLM 5.2,z-ai/glm-5.2,openrouter,foundational_biomedical_knowledge,17,0.0,scored
GLM 5.2,z-ai/glm-5.2,openrouter,foundational_biomedical_knowledge,18,0.0,scored
GLM 5.2,z-ai/glm-5.2,openrouter,foundational_biomedical_knowledge,19,0.0,scored
GLM 5.2,z-ai/glm-5.2,openrouter,foundational_biomedical_knowledge,20,0.0,scored
GLM 5.2,z-ai/glm-5.2,openrouter,retrieve_known_drugs,1,0.4,scored
GLM 5.2,z-ai/glm-5.2,openrouter,retrieve_known_drugs,2,0.0,scored
GLM 5.2,z-ai/glm-5.2,openrouter,retrieve_known_drugs,3,0.0,scored
GLM 5.2,z-ai/glm-5.2,openrouter,retrieve_known_drugs,4,0.2,scored
GLM 5.2,z-ai/glm-5.2,openrouter,retrieve_known_drugs,5,0.0,scored
GLM 5.2,z-ai/glm-5.2,openrouter,retrieve_known_drugs,6,0.0,scored
GLM 5.2,z-ai/glm-5.2,openrouter,retrieve_known_drugs,7,0.2,scored
GLM 5.2,z-ai/glm-5.2,openrouter,retrieve_known_drugs,8,0.0,scored
GLM 5.2,z-ai/glm-5.2,openrouter,retrieve_known_drugs,9,0.2,scored
GLM 5.2,z-ai/glm-5.2,openrouter,retrieve_known_drugs,10,0.0,scored
GLM 5.2,z-ai/glm-5.2,openrouter,retrieve_known_drugs,11,0.0,scored
GLM 5.2,z-ai/glm-5.2,openrouter,retrieve_known_drugs,12,0.0,scored
GLM 5.2,z-ai/glm-5.2,openrouter,retrieve_known_drugs,13,0.0,scored
GLM 5.2,z-ai/glm-5.2,openrouter,retrieve_known_drugs,14,0.0,scored
GLM 5.2,z-ai/glm-5.2,openrouter,retrieve_known_drugs,15,0.0,scored
GLM 5.2,z-ai/glm-5.2,openrouter,retrieve_known_drugs,16,0.0,scored
GLM 5.2,z-ai/glm-5.2,openrouter,retrieve_known_drugs,17,0.0,scored
GLM 5.2,z-ai/glm-5.2,openrouter,retrieve_known_drugs,18,0.0,scored
GLM 5.2,z-ai/glm-5.2,openrouter,retrieve_known_drugs,19,0.0,scored
GLM 5.2,z-ai/glm-5.2,openrouter,retrieve_known_drugs,20,0.0,scored
GLM 5.2,z-ai/glm-5.2,openrouter,retrieve_known_targets,1,0.0,scored
GLM 5.2,z-ai/glm-5.2,openrouter,retrieve_known_targets,2,0.0,scored
GLM 5.2,z-ai/glm-5.2,openrouter,retrieve_known_targets,3,0.0,scored
GLM 5.2,z-ai/glm-5.2,openrouter,retrieve_known_targets,4,0.6666666666666666,scored
GLM 5.2,z-ai/glm-5.2,openrouter,retrieve_known_targets,5,0.0,scored
GLM 5.2,z-ai/glm-5.2,openrouter,retrieve_known_targets,6,0.3333333333333333,scored
