condition,stage,model,pocket,seed,job_tag,sample_file,sample_path,canonical_smiles,qed,favorable_sa,selection_score,rank_in_cell,pocket_atom_fraction,pocket_compatible,centroid_distance_angstrom,severe_clash_pairs
single_pass,single,targetdiff,1M17,97,single-pass-single-targetdiff-1m17-s97-n500-r02,sample_0431.sdf,/var/lib/docker/my_workspace/doomx/FROGENT/runtime/evaluation/revision-20260731/gpu-followup-20260802/forge-gauge-matched-budget-prospective-recovery-r06/results/single-pass-single-targetdiff-1m17-s97-n500-r02/sample_0431.sdf,COCC1=C2CC[C@H](C)OC(=O)C=CCN[C@H](c3ccccc3CO)CC3=NC=NC(=NC1=O)[C@H]32,0.6413855510926432,0.53,0.6079698857648502,15,1.0,True,2.1129381862315944,0
single_pass,single,targetdiff,1M17,97,single-pass-single-targetdiff-1m17-s97-n500-r02,sample_0307.sdf,/var/lib/docker/my_workspace/doomx/FROGENT/runtime/evaluation/revision-20260731/gpu-followup-20260802/forge-gauge-matched-budget-prospective-recovery-r06/results/single-pass-single-targetdiff-1m17-s97-n500-r02/sample_0307.sdf,Cn1c2cccnc2n1C1=C2N=C(C3=CCC=CC=C3)N([C@@H]3CCc4ccccc43)C(=N)C2N=C1,0.6099363109796724,0.6,0.6069554176857707,16,1.0,True,2.0647691438355364,0
single_pass,single,targetdiff,1M17,97,single-pass-single-targetdiff-1m17-s97-n500-r02,sample_0306.sdf,/var/lib/docker/my_workspace/doomx/FROGENT/runtime/evaluation/revision-20260731/gpu-followup-20260802/forge-gauge-matched-budget-prospective-recovery-r06/results/single-pass-single-targetdiff-1m17-s97-n500-r02/sample_0306.sdf,CC(=O)N(CO)[C@H]1C=C2CN=C3N=c4c(=O)c5c6n(c4=C32)[C@H](CC[C@@H]2[C@H](C)CCC(=C5C)[C@@H]62)CC1,0.6696699016203219,0.46,0.6067689311342253,17,1.0,True,1.9222513696954509,0
single_pass,single,targetdiff,1M17,97,single-pass-single-targetdiff-1m17-s97-n500-r02,sample_0454.sdf,/var/lib/docker/my_workspace/doomx/FROGENT/runtime/evaluation/revision-20260731/gpu-followup-20260802/forge-gauge-matched-budget-prospective-recovery-r06/results/single-pass-single-targetdiff-1m17-s97-n500-r02/sample_0454.sdf,CCC[C@H]1C[C@H](O)C2=NCC3=NN=C(C=NN(C)C(=O)c4ccc5nn6c(c5c4)[C@H](C=C6)C1=N2)C3,0.7264285811876421,0.32,0.6045000068313494,18,1.0,True,2.1158906393378714,0
single_pass,single,targetdiff,1M17,97,single-pass-single-targetdiff-1m17-s97-n500-r02,sample_0470.sdf,/var/lib/docker/my_workspace/doomx/FROGENT/runtime/evaluation/revision-20260731/gpu-followup-20260802/forge-gauge-matched-budget-prospective-recovery-r06/results/single-pass-single-targetdiff-1m17-s97-n500-r02/sample_0470.sdf,Cc1cc2nc3c4c-2c(n1S(C)([O])[O])=CCO[C@@H]([C@@](C)(F)[C@H]1NCC[C@@]1(C)OC(N)=O)C4=CCC=3,0.6564063924714846,0.47,0.6004844747300392,19,1.0,True,1.6906042287680563,0
single_pass,single,targetdiff,1M17,97,single-pass-single-targetdiff-1m17-s97-n500-r02,sample_0096.sdf,/var/lib/docker/my_workspace/doomx/FROGENT/runtime/evaluation/revision-20260731/gpu-followup-20260802/forge-gauge-matched-budget-prospective-recovery-r06/results/single-pass-single-targetdiff-1m17-s97-n500-r02/sample_0096.sdf,COC1=C2C(=CC1)C1=C(O[C@H]3N2CCC[C@@]3(C)N2CNN=C3C=CC4=CCC2=C43)[C@@H](C(N)=O)N=C1,0.6507356397080677,0.48,0.5995149477956473,20,1.0,True,2.241686517562367,0
single_pass,single,targetdiff,1M17,97,single-pass-single-targetdiff-1m17-s97-n500-r02,sample_0103.sdf,/var/lib/docker/my_workspace/doomx/FROGENT/runtime/evaluation/revision-20260731/gpu-followup-20260802/forge-gauge-matched-budget-prospective-recovery-r06/results/single-pass-single-targetdiff-1m17-s97-n500-r02/sample_0103.sdf,C=CC(=C1C(=O)N(CC)c2ccccc21)C1C=NNC(=O)[C@H]1C1CC(C(=O)O)C=C(F)C(F)[C@@H]1F,0.6204523329907751,0.53,0.5933166330935425,21,1.0,True,1.8228641675898665,0
single_pass,single,targetdiff,1M17,97,single-pass-single-targetdiff-1m17-s97-n500-r02,sample_0424.sdf,/var/lib/docker/my_workspace/doomx/FROGENT/runtime/evaluation/revision-20260731/gpu-followup-20260802/forge-gauge-matched-budget-prospective-recovery-r06/results/single-pass-single-targetdiff-1m17-s97-n500-r02/sample_0424.sdf,C[C@@H]1CCC[C@H]2[C@@H]1CN(Cc1ccccc1C(F)F)[C@@H]2c1ccc(=CC(F)F)c2c1OC(=O)NN=2,0.6073075989944038,0.56,0.5931153192960826,22,1.0,True,2.1544634779920564,0
single_pass,single,targetdiff,1M17,97,single-pass-single-targetdiff-1m17-s97-n500-r02,sample_0249.sdf,/var/lib/docker/my_workspace/doomx/FROGENT/runtime/evaluation/revision-20260731/gpu-followup-20260802/forge-gauge-matched-budget-prospective-recovery-r06/results/single-pass-single-targetdiff-1m17-s97-n500-r02/sample_0249.sdf,COC1=C(C(=O)[C@H]2CC3=CC=CC4Oc5c(ccc(Cl)c5C)CC(=O)NC(=N)N2C=C34)C(C)C=C1,0.6629136214293087,0.42,0.5900395350005161,23,1.0,True,1.7807668321493524,0
single_pass,single,targetdiff,1M17,97,single-pass-single-targetdiff-1m17-s97-n500-r02,sample_0189.sdf,/var/lib/docker/my_workspace/doomx/FROGENT/runtime/evaluation/revision-20260731/gpu-followup-20260802/forge-gauge-matched-budget-prospective-recovery-r06/results/single-pass-single-targetdiff-1m17-s97-n500-r02/sample_0189.sdf,CC1=C(O)[C@](C(=O)N2C[C@@H]3COC[C@@H]32)([C@@H]2CC(OCN)=CC3=Nc4cc(Cl)ccc4O[C@@H]32)CC=C1,0.6149176905995607,0.53,0.5894423834196925,24,1.0,True,2.5601809119056442,0
single_pass,single,targetdiff,1M17,97,single-pass-single-targetdiff-1m17-s97-n500-r02,sample_0466.sdf,/var/lib/docker/my_workspace/doomx/FROGENT/runtime/evaluation/revision-20260731/gpu-followup-20260802/forge-gauge-matched-budget-prospective-recovery-r06/results/single-pass-single-targetdiff-1m17-s97-n500-r02/sample_0466.sdf,CN1C=CC(=NCC2=CCC=Cc3nc4c(cc32)C2C(=O)[C@@H]3C(=CC=CC3F)C[C@@H]2C=N4)CC1=O,0.639739910159624,0.47,0.5888179371117367,25,1.0,True,2.14577429847535,0
single_pass,single,targetdiff,1M17,97,single-pass-single-targetdiff-1m17-s97-n500-r02,sample_0178.sdf,/var/lib/docker/my_workspace/doomx/FROGENT/runtime/evaluation/revision-20260731/gpu-followup-20260802/forge-gauge-matched-budget-prospective-recovery-r06/results/single-pass-single-targetdiff-1m17-s97-n500-r02/sample_0178.sdf,O=c1cc2c3c4c5c1=NCNC1C=5[C@H](c5c1ncn5C1C=CCC=CC1)C4N(O)C[C@@H]3CCCC2,0.6298665537610229,0.49,0.587906587632716,26,1.0,True,2.091757478761953,0
single_pass,single,targetdiff,1M17,97,single-pass-single-targetdiff-1m17-s97-n500-r02,sample_0333.sdf,/var/lib/docker/my_workspace/doomx/FROGENT/runtime/evaluation/revision-20260731/gpu-followup-20260802/forge-gauge-matched-budget-prospective-recovery-r06/results/single-pass-single-targetdiff-1m17-s97-n500-r02/sample_0333.sdf,CC1=C[C@@H](N[C@H]2C(F)=C(F)C=C(F)[C@@H]2[C@@H](O)[C@H]2C=CC=CC2)[C@H]2ON(Cc3ccccc3)CC2=N1,0.620468701724072,0.51,0.5873280912068504,27,1.0,True,2.1575259662116735,0
single_pass,single,targetdiff,1M17,97,single-pass-single-targetdiff-1m17-s97-n500-r02,sample_0216.sdf,/var/lib/docker/my_workspace/doomx/FROGENT/runtime/evaluation/revision-20260731/gpu-followup-20260802/forge-gauge-matched-budget-prospective-recovery-r06/results/single-pass-single-targetdiff-1m17-s97-n500-r02/sample_0216.sdf,COc1cc2c3c(c1)=NC1=NN[C@H](C)[C@H](OC[C@@H](O[C@@H]4NCC[C@H]5CC6=C(CCC6)[C@@H]54)C=CO2)C=31,0.6485681062362506,0.44,0.5859976743653754,28,1.0,True,2.2547906982095545,0
single_pass,single,targetdiff,1M17,97,single-pass-single-targetdiff-1m17-s97-n500-r02,sample_0119.sdf,/var/lib/docker/my_workspace/doomx/FROGENT/runtime/evaluation/revision-20260731/gpu-followup-20260802/forge-gauge-matched-budget-prospective-recovery-r06/results/single-pass-single-targetdiff-1m17-s97-n500-r02/sample_0119.sdf,CC[C@@H]1CNC2=C1C1=Cc3cc(ccc3O2)C[C@H](N2C[C@@H](F)C[C@H]2C)C[C@@H]2CC(=NC2=O)NC1=O,0.6827053726916336,0.35,0.5828937608841435,29,1.0,True,2.3185091872535053,0
single_pass,single,targetdiff,1M17,97,single-pass-single-targetdiff-1m17-s97-n500-r02,sample_0345.sdf,/var/lib/docker/my_workspace/doomx/FROGENT/runtime/evaluation/revision-20260731/gpu-followup-20260802/forge-gauge-matched-budget-prospective-recovery-r06/results/single-pass-single-targetdiff-1m17-s97-n500-r02/sample_0345.sdf,CO[C@H]1CCc2ccnc(c2)[C@H]2C[C@@H]([C@H]([C@H]3C=CC=CC=C3F)C(=O)N2)n2cc(cnc2=O)CN1,0.6903367122356426,0.33,0.5822356985649498,30,1.0,True,2.2440452859020845,0
single_pass,single,targetdiff,1M17,97,single-pass-single-targetdiff-1m17-s97-n500-r02,sample_0330.sdf,/var/lib/docker/my_workspace/doomx/FROGENT/runtime/evaluation/revision-20260731/gpu-followup-20260802/forge-gauge-matched-budget-prospective-recovery-r06/results/single-pass-single-targetdiff-1m17-s97-n500-r02/sample_0330.sdf,Cc1ccccc1N[C@H](CC(=O)NC1=NC(=O)C[C@H]1C)c1ccnc(=NCc2cnccn2)cc1,0.5487547703464934,0.66,0.5821283392425454,31,1.0,True,1.7821841660641224,0
single_pass,single,targetdiff,1M17,97,single-pass-single-targetdiff-1m17-s97-n500-r02,sample_0445.sdf,/var/lib/docker/my_workspace/doomx/FROGENT/runtime/evaluation/revision-20260731/gpu-followup-20260802/forge-gauge-matched-budget-prospective-recovery-r06/results/single-pass-single-targetdiff-1m17-s97-n500-r02/sample_0445.sdf,O=C(O)c1cc2ccc1C1C[C@H]3CC4=CCN(CN4[C@@H]13)C(=O)[C@H]1C=CC=C[C@@H]1C(=O)CC=NCO2,0.673331391123314,0.35,0.5763319737863197,32,1.0,True,2.096274546442905,0
single_pass,single,targetdiff,1M17,97,single-pass-single-targetdiff-1m17-s97-n500-r02,sample_0158.sdf,/var/lib/docker/my_workspace/doomx/FROGENT/runtime/evaluation/revision-20260731/gpu-followup-20260802/forge-gauge-matched-budget-prospective-recovery-r06/results/single-pass-single-targetdiff-1m17-s97-n500-r02/sample_0158.sdf,N=C1N=Nc2nn([C@@H]3C(=O)NN=C4NC[C@@H]43)c3c2=C=C1C1C=CC=CC(=C1)O[C@@H]1CC=N[C](C1)N=3,0.5491273647050611,0.63,0.5733891552935427,33,1.0,True,2.279788963958771,0
single_pass,single,targetdiff,1M17,97,single-pass-single-targetdiff-1m17-s97-n500-r02,sample_0128.sdf,/var/lib/docker/my_workspace/doomx/FROGENT/runtime/evaluation/revision-20260731/gpu-followup-20260802/forge-gauge-matched-budget-prospective-recovery-r06/results/single-pass-single-targetdiff-1m17-s97-n500-r02/sample_0128.sdf,CCOCCC[C@H]1CC2=C3C(=NC2C=N1)NC(C)[C@H]1C(=O)c2ccccc2C[C@H](C)C(CC)=CN31,0.6065233600640174,0.49,0.5715663520448122,34,1.0,True,2.1673006590436263,0
single_pass,single,targetdiff,1M17,97,single-pass-single-targetdiff-1m17-s97-n500-r02,sample_0408.sdf,/var/lib/docker/my_workspace/doomx/FROGENT/runtime/evaluation/revision-20260731/gpu-followup-20260802/forge-gauge-matched-budget-prospective-recovery-r06/results/single-pass-single-targetdiff-1m17-s97-n500-r02/sample_0408.sdf,COc1ccc2c3c1=C1C=NC(=N)C4=C1C=3[C@H]1[C@](O)(CCC2)CC[C@@H]2c3ccccc3O[C@@]21[C@H]4O,0.6002586561524826,0.5,0.5701810593067378,35,1.0,True,1.9793631653488153,0
single_pass,single,targetdiff,1M17,97,single-pass-single-targetdiff-1m17-s97-n500-r02,sample_0019.sdf,/var/lib/docker/my_workspace/doomx/FROGENT/runtime/evaluation/revision-20260731/gpu-followup-20260802/forge-gauge-matched-budget-prospective-recovery-r06/results/single-pass-single-targetdiff-1m17-s97-n500-r02/sample_0019.sdf,O=C(O)N=C1C=C(c2cccc3c2CN(O)CC3)c2cccc(c2)C(=O)NCC2=NCC(=N1)C=C2,0.5914224129785791,0.5,0.5639956890850053,36,1.0,True,2.08521779877204,0
single_pass,single,targetdiff,1M17,97,single-pass-single-targetdiff-1m17-s97-n500-r02,sample_0205.sdf,/var/lib/docker/my_workspace/doomx/FROGENT/runtime/evaluation/revision-20260731/gpu-followup-20260802/forge-gauge-matched-budget-prospective-recovery-r06/results/single-pass-single-targetdiff-1m17-s97-n500-r02/sample_0205.sdf,CO[C@H]1N[C@@H]2C=CC3=C4C2N(CC(=O)c2ccccc2CC2=C5C[C@H](C[C@H]5CC2)C1=O)C[C@@H]4CC3,0.6290041952173439,0.41,0.5633029366521406,37,1.0,True,2.6746815222149074,0
single_pass,single,targetdiff,1M17,97,single-pass-single-targetdiff-1m17-s97-n500-r02,sample_0026.sdf,/var/lib/docker/my_workspace/doomx/FROGENT/runtime/evaluation/revision-20260731/gpu-followup-20260802/forge-gauge-matched-budget-prospective-recovery-r06/results/single-pass-single-targetdiff-1m17-s97-n500-r02/sample_0026.sdf,Cc1ccccc1N1CCN=c2ncc(=C3C=CC=CC3)c3c2nc2n3CC(=O)N2CCCC1=O,0.5505566447043947,0.59,0.5623896512930763,38,1.0,True,1.7579151609376418,0
single_pass,single,targetdiff,1M17,97,single-pass-single-targetdiff-1m17-s97-n500-r02,sample_0280.sdf,/var/lib/docker/my_workspace/doomx/FROGENT/runtime/evaluation/revision-20260731/gpu-followup-20260802/forge-gauge-matched-budget-prospective-recovery-r06/results/single-pass-single-targetdiff-1m17-s97-n500-r02/sample_0280.sdf,CC(C)=Cc1ccc2c(c1)-c1c(c(C=CN)n[nH]c1=O)O[C@H]1C2=CC=C(C(F)F)C1OC(C)=CF,0.5594833694394424,0.56,0.5596383586076097,39,1.0,True,2.1603627455547407,0
single_pass,single,targetdiff,1M17,97,single-pass-single-targetdiff-1m17-s97-n500-r02,sample_0094.sdf,/var/lib/docker/my_workspace/doomx/FROGENT/runtime/evaluation/revision-20260731/gpu-followup-20260802/forge-gauge-matched-budget-prospective-recovery-r06/results/single-pass-single-targetdiff-1m17-s97-n500-r02/sample_0094.sdf,C[C@H]1CCN([C@@H]2C[C@H]3C[C@@H](C(=N)C[C@@H](Oc4ccccc4)[C@@H]4C=CC(F)=CC4=O)NC3=N[C@H]2C)C1,0.572075589713115,0.53,0.5594529127991805,40,1.0,True,1.9535174488378466,0
single_pass,single,targetdiff,1M17,97,single-pass-single-targetdiff-1m17-s97-n500-r02,sample_0095.sdf,/var/lib/docker/my_workspace/doomx/FROGENT/runtime/evaluation/revision-20260731/gpu-followup-20260802/forge-gauge-matched-budget-prospective-recovery-r06/results/single-pass-single-targetdiff-1m17-s97-n500-r02/sample_0095.sdf,CC(C)[C@@H]1CC[C@@]23[C@@H]4CC(C)(C)CC[C@@H]5C4=C(C=C[C@H]5O)CN2C(=O)OCC[C@H]3[C@H]([C@@H](C)O)C1=O,0.6014303562918445,0.46,0.5590012494042911,41,1.0,True,2.6508410111383345,0
single_pass,single,targetdiff,1M17,97,single-pass-single-targetdiff-1m17-s97-n500-r02,sample_0099.sdf,/var/lib/docker/my_workspace/doomx/FROGENT/runtime/evaluation/revision-20260731/gpu-followup-20260802/forge-gauge-matched-budget-prospective-recovery-r06/results/single-pass-single-targetdiff-1m17-s97-n500-r02/sample_0099.sdf,CN1CCC[C@@H](Oc2ccccc2[C@@H]2C(=O)OC3=C2N[C@H]2C(Nc4cccc(Cl)c4)CN[C@@H]32)OC1,0.5448103847310903,0.59,0.5583672693117632,42,1.0,True,2.3124287918911097,0
single_pass,single,targetdiff,1M17,97,single-pass-single-targetdiff-1m17-s97-n500-r02,sample_0253.sdf,/var/lib/docker/my_workspace/doomx/FROGENT/runtime/evaluation/revision-20260731/gpu-followup-20260802/forge-gauge-matched-budget-prospective-recovery-r06/results/single-pass-single-targetdiff-1m17-s97-n500-r02/sample_0253.sdf,CCC1NC(=O)c2ccc(nc2)C=C2C=C(OC)CC=C2OC2=CCC(=C2)OCC=CC1C(=O)O,0.6277116356211211,0.38,0.5533981449347847,43,1.0,True,1.4214925493994748,0
single_pass,single,targetdiff,1M17,97,single-pass-single-targetdiff-1m17-s97-n500-r02,sample_0071.sdf,/var/lib/docker/my_workspace/doomx/FROGENT/runtime/evaluation/revision-20260731/gpu-followup-20260802/forge-gauge-matched-budget-prospective-recovery-r06/results/single-pass-single-targetdiff-1m17-s97-n500-r02/sample_0071.sdf,O=C1CC[C@@]2(O)COC3=CCC=C(F)[C@H]3[C@@H]3CN=C4C=NC(=NC5=CCCC(O)=C5)C5=C4C3N2[C@H]15,0.6053620112151236,0.43,0.5527534078505865,44,1.0,True,2.0630304623396913,0
single_pass,single,targetdiff,1M17,97,single-pass-single-targetdiff-1m17-s97-n500-r02,sample_0008.sdf,/var/lib/docker/my_workspace/doomx/FROGENT/runtime/evaluation/revision-20260731/gpu-followup-20260802/forge-gauge-matched-budget-prospective-recovery-r06/results/single-pass-single-targetdiff-1m17-s97-n500-r02/sample_0008.sdf,C=C([C@@H](C)O)[C@H]1C[C@@](C)(C(C)(C)O)[C@@H]2Oc3cc(=C4C=CC=C(OC)C=C4)cnc3=NCC[C@H]2N1,0.5727460197854423,0.5,0.5509222138498096,45,1.0,True,1.991688050947995,0
single_pass,single,targetdiff,1M17,97,single-pass-single-targetdiff-1m17-s97-n500-r02,sample_0212.sdf,/var/lib/docker/my_workspace/doomx/FROGENT/runtime/evaluation/revision-20260731/gpu-followup-20260802/forge-gauge-matched-budget-prospective-recovery-r06/results/single-pass-single-targetdiff-1m17-s97-n500-r02/sample_0212.sdf,CC1CCCC[C@H]1C1=C=C2C3=N[C@@H](C(=O)N=Cc4ccccc4CC(=O)NC2C=NC1)[C@H](O)CC3,0.614240513524353,0.4,0.549968359467047,46,1.0,True,2.2273404195925997,0
single_pass,single,targetdiff,1M17,97,single-pass-single-targetdiff-1m17-s97-n500-r02,sample_0419.sdf,/var/lib/docker/my_workspace/doomx/FROGENT/runtime/evaluation/revision-20260731/gpu-followup-20260802/forge-gauge-matched-budget-prospective-recovery-r06/results/single-pass-single-targetdiff-1m17-s97-n500-r02/sample_0419.sdf,C=Nc1ccc(F)cc1CC1=C2C(=O)N=C3NC(=O)C(=N[C@H]32)C[C@H]2CC[C@H](CCc3csc1c3)C2,0.6269874073108557,0.37,0.5498911851175989,47,1.0,True,2.27166838011759,0
single_pass,single,targetdiff,1M17,97,single-pass-single-targetdiff-1m17-s97-n500-r02,sample_0407.sdf,/var/lib/docker/my_workspace/doomx/FROGENT/runtime/evaluation/revision-20260731/gpu-followup-20260802/forge-gauge-matched-budget-prospective-recovery-r06/results/single-pass-single-targetdiff-1m17-s97-n500-r02/sample_0407.sdf,O=C(N=c1cc(Cl)cccn1)c1nccc2c1OC(=O)N1C(=O)CCC3=N[C](C=NC=C=C2)N=C31,0.5673816419186138,0.5,0.5471671493430297,48,1.0,True,2.2956161400211563,0
single_pass,single,targetdiff,1M17,97,single-pass-single-targetdiff-1m17-s97-n500-r02,sample_0393.sdf,/var/lib/docker/my_workspace/doomx/FROGENT/runtime/evaluation/revision-20260731/gpu-followup-20260802/forge-gauge-matched-budget-prospective-recovery-r06/results/single-pass-single-targetdiff-1m17-s97-n500-r02/sample_0393.sdf,CCCCN1C[C@H]2C=C3C(O)=C(Cl)C=CC3c3cc(=NC)nc4c5cccc(O)c5n(c4c32)C1=O,0.5301202648398406,0.58,0.5450841853878885,49,1.0,True,2.080239162545756,0
single_pass,single,targetdiff,1M17,97,single-pass-single-targetdiff-1m17-s97-n500-r02,sample_0406.sdf,/var/lib/docker/my_workspace/doomx/FROGENT/runtime/evaluation/revision-20260731/gpu-followup-20260802/forge-gauge-matched-budget-prospective-recovery-r06/results/single-pass-single-targetdiff-1m17-s97-n500-r02/sample_0406.sdf,N=C1N[C@@H]([C@H]2CC3[C@H](CC=CN3C(=O)[C@@H]3C=CC=CC3)C2)C[C@@H]1C1=N[C@H](CO)C2=CC=CC=C[C@@H]21,0.5854070937528033,0.45,0.5447849656269623,50,1.0,True,2.494130901702483,0
single_pass,single,targetdiff,1M17,109,single-pass-single-targetdiff-1m17-s109-n500-r02,sample_0282.sdf,/var/lib/docker/my_workspace/doomx/FROGENT/runtime/evaluation/revision-20260731/gpu-followup-20260802/forge-gauge-matched-budget-prospective-recovery-r06/results/single-pass-single-targetdiff-1m17-s109-n500-r02/sample_0282.sdf,CC1=C(C)Cc2cc(=C(NC(=O)c3ccccc3)N3C(=C=O)N=C4C=CC=NC43)c(F)cc2=C1,0.7272190130530833,0.61,0.6920533091371583,1,1.0,True,1.9982901117472143,0
single_pass,single,targetdiff,1M17,109,single-pass-single-targetdiff-1m17-s109-n500-r02,sample_0373.sdf,/var/lib/docker/my_workspace/doomx/FROGENT/runtime/evaluation/revision-20260731/gpu-followup-20260802/forge-gauge-matched-budget-prospective-recovery-r06/results/single-pass-single-targetdiff-1m17-s109-n500-r02/sample_0373.sdf,Cc1ccc2c(c1)[C@@H]([C@H]1CCC(=O)C3=CCC=C4C3=C1O[C@@H]4c1cccc(C(=O)O)c1)NC2=O,0.7004395588427517,0.63,0.6793076911899261,2,1.0,True,2.4776474002535807,0
single_pass,single,targetdiff,1M17,109,single-pass-single-targetdiff-1m17-s109-n500-r02,sample_0441.sdf,/var/lib/docker/my_workspace/doomx/FROGENT/runtime/evaluation/revision-20260731/gpu-followup-20260802/forge-gauge-matched-budget-prospective-recovery-r06/results/single-pass-single-targetdiff-1m17-s109-n500-r02/sample_0441.sdf,O=C(O)[C@H](C1C=CCC=C1)[C@@H]1CC=c2nc3[nH]c4c(c3cc2N1)CC=CC=4,0.7348163622428736,0.54,0.6763714535700115,3,1.0,True,2.4849262692316887,0
single_pass,single,targetdiff,1M17,109,single-pass-single-targetdiff-1m17-s109-n500-r02,sample_0048.sdf,/var/lib/docker/my_workspace/doomx/FROGENT/runtime/evaluation/revision-20260731/gpu-followup-20260802/forge-gauge-matched-budget-prospective-recovery-r06/results/single-pass-single-targetdiff-1m17-s109-n500-r02/sample_0048.sdf,CC1=C(C[C@H]2OCC[C@H]2N2C=C3C=CCC=C3C2=O)C2=C=c3nc(C)[nH]c4[nH]c(c3=4)=NC2=C1C,0.7518598833042375,0.49,0.6733019183129663,4,1.0,True,2.1274898013861563,0
single_pass,single,targetdiff,1M17,109,single-pass-single-targetdiff-1m17-s109-n500-r02,sample_0387.sdf,/var/lib/docker/my_workspace/doomx/FROGENT/runtime/evaluation/revision-20260731/gpu-followup-20260802/forge-gauge-matched-budget-prospective-recovery-r06/results/single-pass-single-targetdiff-1m17-s109-n500-r02/sample_0387.sdf,C[C@H](C1=NC2CC(=O)CC3=C2C(=N1)C1=C(C3)NC2=NC=CC(=O)[C@H]21)C(O)[C@@H](C)c1ccccc1,0.7297907181900204,0.52,0.6668535027330142,5,1.0,True,2.2209992215029204,0
single_pass,single,targetdiff,1M17,109,single-pass-single-targetdiff-1m17-s109-n500-r02,sample_0240.sdf,/var/lib/docker/my_workspace/doomx/FROGENT/runtime/evaluation/revision-20260731/gpu-followup-20260802/forge-gauge-matched-budget-prospective-recovery-r06/results/single-pass-single-targetdiff-1m17-s109-n500-r02/sample_0240.sdf,CCc1cc(C2=CC(=NC(=O)C[C@@H]3C=COCC3)NC3CCc4cc(F)ccc4[C@H]23)c(O)cn1,0.703448071932884,0.58,0.6664136503530187,6,1.0,True,2.2913845954548298,0
single_pass,single,targetdiff,1M17,109,single-pass-single-targetdiff-1m17-s109-n500-r02,sample_0290.sdf,/var/lib/docker/my_workspace/doomx/FROGENT/runtime/evaluation/revision-20260731/gpu-followup-20260802/forge-gauge-matched-budget-prospective-recovery-r06/results/single-pass-single-targetdiff-1m17-s109-n500-r02/sample_0290.sdf,COc1ccccc1[C@@H]1C2=CC=C[C@H]3CCc4cccc5[nH]c(c(c45)[C@H]23)[C@@H]1C(N)=O,0.6746325157187437,0.64,0.6642427610031205,7,1.0,True,2.248449084130046,0
single_pass,single,targetdiff,1M17,109,single-pass-single-targetdiff-1m17-s109-n500-r02,sample_0310.sdf,/var/lib/docker/my_workspace/doomx/FROGENT/runtime/evaluation/revision-20260731/gpu-followup-20260802/forge-gauge-matched-budget-prospective-recovery-r06/results/single-pass-single-targetdiff-1m17-s109-n500-r02/sample_0310.sdf,CN1CN2OC[C@@H](Cc3ccccc3)[C]2N=C1[C@H]1[C@@H]2CC=C(O)C=C2C(=O)N=C2C=CCN[C@H]21,0.7231785440380161,0.52,0.6622249808266113,8,1.0,True,2.1552873003677036,0
single_pass,single,targetdiff,1M17,109,single-pass-single-targetdiff-1m17-s109-n500-r02,sample_0037.sdf,/var/lib/docker/my_workspace/doomx/FROGENT/runtime/evaluation/revision-20260731/gpu-followup-20260802/forge-gauge-matched-budget-prospective-recovery-r06/results/single-pass-single-targetdiff-1m17-s109-n500-r02/sample_0037.sdf,CCN[C@H]1c2c(cccnc2=N)[C@H]2[C@H]3CN(C(C)C)CCCC[C@H]3Cc3cccc(F)c3C[C@@H]21,0.6757194050260333,0.62,0.6590035835182233,9,1.0,True,2.184053276724624,0
single_pass,single,diffsbdd,1M17,109,single-pass-single-diffsbdd-1m17-s109-n500-r02,sample_0039.sdf,/var/lib/docker/my_workspace/doomx/FROGENT/runtime/evaluation/revision-20260731/gpu-followup-20260802/forge-gauge-matched-budget-prospective-recovery-r06/results/single-pass-single-diffsbdd-1m17-s109-n500-r02/sample_0039.sdf,CCC1CC[C@H]2C[C@H]3C(=C(C(C)=O)C2=O)CC[C@H](CCF)C[C@H](O)[C@H]3CC1,0.7140773984248641,0.5,0.6498541788974048,10,1.0,True,2.3464299407139486,0
single_pass,single,targetdiff,1M17,109,single-pass-single-targetdiff-1m17-s109-n500-r02,sample_0159.sdf,/var/lib/docker/my_workspace/doomx/FROGENT/runtime/evaluation/revision-20260731/gpu-followup-20260802/forge-gauge-matched-budget-prospective-recovery-r06/results/single-pass-single-targetdiff-1m17-s109-n500-r02/sample_0159.sdf,O=C(C1=CC(O)=CCCC1)C1=C2N=CN=CC2N(c2ccccc2)[C@@H]1C[C@@H]1C[C@@H]2CN1CCO2,0.7296826819372654,0.46,0.6487778773560857,11,1.0,True,2.3384539388582843,0
single_pass,single,targetdiff,1M17,109,single-pass-single-targetdiff-1m17-s109-n500-r02,sample_0173.sdf,/var/lib/docker/my_workspace/doomx/FROGENT/runtime/evaluation/revision-20260731/gpu-followup-20260802/forge-gauge-matched-budget-prospective-recovery-r06/results/single-pass-single-targetdiff-1m17-s109-n500-r02/sample_0173.sdf,COc1cccc2c1CC[C@@H](C)OCCN1C(=O)[C@@H]3C=CC(F)=C[C@H]3[C@@H]3C1=C2C(=O)N[C@H]3CN,0.6964778873430463,0.53,0.6465345211401323,12,1.0,True,2.2651990519263863,0
